group,names,scores,logfoldchanges,pvals,pvals_adj
0,Sp100,-0.46681648,3.8110344,0.6406311849004017,0.6583047215959019
0,Mfap3l,-0.47101372,3.284454,0.6376309416443563,0.655619849923242
0,Sik2,-0.47102663,5.099609,0.6376217192497458,0.655619849923242
0,Mpp4,-0.47108474,3.9120886,0.6375802191682612,0.655619849923242
0,Fam57b,-0.47521093,4.1110997,0.6346366238671489,0.6532071409316521
0,Arhgef28,-0.47521093,3.5854208,0.6346366238671489,0.6532071409316521
0,Nr6a1,-0.47521093,4.2413964,0.6346366238671489,0.6532071409316521
0,Klhl3,-0.47608268,3.5703058,0.6340154740212354,0.6532071409316521
0,Cog4,-0.47610852,4.109392,0.633997073510977,0.6532071409316521
0,Fam120c,-0.4803445,3.1119266,0.6309824583411192,0.6505528072535397
0,Stard9,-0.48036388,8.90211,0.6309686860351134,0.6505528072535397
0,Phactr1,-0.4845288,5.6924305,0.6280106226489233,0.6479304684560003
0,Rasgrp4,-0.4845288,5.376389,0.6280106226489233,0.6479304684560003
0,Slc24a4,-0.48537472,3.772372,0.62741056499676,0.6477532283669621
0,Zc3h12b,-0.48601398,2.503654,0.626957249710606,0.6475062070244394
0,Prune2,-0.48967525,4.339956,0.6243637065599283,0.6450478867294341
0,Cdhr3,-0.49384668,6.0840645,0.6214144686751641,0.6422202827954805
0,Gm15675,-0.49384668,7.166777,0.6214144686751641,0.6422202827954805
0,Gramd1b,-0.49384668,3.7472017,0.6214144686751641,0.6422202827954805
0,Fgd5,-0.49522853,2.7834432,0.620438812955094,0.6418698389839805
0,Lvrn,-0.49894148,4.478735,0.61782061802157,0.6393798732518814
0,Ctnnd2,-0.5031645,,0.6148485975833358,0.6365219054379161
0,Dner,-0.504075,4.33569,0.6142086661916424,0.6360771020984999
0,Arnt2,-0.50827223,,0.6112624308206303,0.6332427579563036
0,Gm4951,-0.5082981,5.678814,0.6112443195396631,0.6332427579563036
0,D330041H03Rik,-0.5124824,4.7854795,0.6083134377647572,0.6306196536115115
0,Chga,-0.5124824,5.2896953,0.6083134377647572,0.6306196536115115
0,Evi5l,-0.5225945,2.398434,0.6012564662333539,0.6237314164457805
0,Smim10l1,-0.52260745,4.5439672,0.6012474771683268,0.6237314164457805
0,Clec10a,-0.52268493,3.6302698,0.6011935440522566,0.6237314164457805
0,Urgcp,-0.5268886,4.999862,0.598270952310073,0.6212734743350398
0,Thsd1,-0.5311181,4.9712243,0.5953369288183769,0.6184389456303537
0,Plbd1,-0.5311181,3.7440574,0.5953369288183769,0.6184389456303537
0,Cttnbp2,-0.5318865,3.4010081,0.5948045828169879,0.6183106058492743
0,H2-Aa,-0.5320157,1.8228545,0.5947151342468229,0.6183106058492743
0,Bmp8a,-0.5362129,4.2200775,0.5918114073170231,0.6156222514215938
0,Drg1,-0.5362129,5.001146,0.5918114073170231,0.6156222514215938
0,Cmah,-0.54043597,4.033996,0.5888963995573744,0.613011565265333
0,Taf4b,-0.5412302,9.513962,0.5883489054730303,0.6126524747180436
0,Vwf,-0.54133356,2.4215798,0.5882777040200344,0.6126524747180436
0,Agbl3,-0.55052227,3.2804189,0.5819612135034116,0.6064184191690734
0,Grk3,-0.5555073,2.9515016,0.5785477296531589,0.6030692219851157
0,Neurod4,-0.5590717,5.2092147,0.5761127846860459,0.6007380812393274
0,Adamts16,-0.5590717,5.967124,0.5761127846860459,0.6007380812393274
0,Adamts6,-0.5599047,,0.5755444466332279,0.6005594863972109
0,Sphkap,-0.5599822,7.1026874,0.5754915914455521,0.6005594863972109
0,Ppp4r1l-ps,-0.56032443,2.5182679,0.5752581751363941,0.6005594863972109
0,Met,-0.56416005,,0.5726452169061242,0.5981532393442769
0,Bid,-0.5641665,4.7661347,0.5726408227414792,0.5981532393442769
0,Atp6v0d2,-0.5735748,3.521449,0.5662555916817711,0.5918877556452514
0,Sorcs3,-0.5777074,,0.5634616632974896,0.5891709407103027
0,Kcnq5,-0.57839835,4.3164,0.5629952025887826,0.5888867523620565
0,Csnk1d,-0.582757,4.390685,0.5600568790239291,0.5860159318738795
0,Camk2a,-0.58276993,,0.5600481839375173,0.5860159318738795
0,St8sia4,-0.58277637,4.8027864,0.5600438364188516,0.5860159318738795
0,Il17rd,-0.58332527,3.484146,0.5596743571415906,0.5860159318738795
0,Exosc5,-0.5882005,2.882968,0.556397711329357,0.5829937917462089
0,Caln1,-0.5920749,4.4567757,0.5538004429776164,0.5804734372859632
0,Padi2,-0.59634316,6.9020658,0.5509460093796121,0.5776816909439607
0,Apba2,-0.597047,3.524523,0.5504760045799137,0.577389013125603
0,Gm26802,-0.6014315,3.867896,0.5475526287844512,0.5745219223284651
0,Rbks,-0.6019029,3.4205556,0.5472387913023187,0.5743918610997619
0,Rgs1,-0.61076224,5.404145,0.5413569761642009,0.5684154296760526
0,3300002I08Rik,-0.61497885,3.742799,0.5385686715047123,0.5656841080908871
0,Usp54,-0.6159991,4.298071,0.537895096608292,0.5651728611462603
0,Il1b,-0.62011886,3.9982128,0.5351795272305848,0.5625149652093534
0,Crx,-0.6210035,,0.5345973060860242,0.5620983145325767
